"Gene","logFC"
"Gene_28029",-0.0111114609379608
"Gene_28030",-0.088646246649871
"Gene_28032",-0.0190142647986358
"Gene_28033",-0.00156073700671122
"Gene_28034",-0.0193088665144399
"Gene_28035",-0.0527003565547774
"Gene_28037",-0.0142117472033223
"Gene_28038",-0.0376340644351765
"Gene_28039",-0.00759403249262292
"Gene_28041",-0.0692112626813635
"Gene_28042",-0.0464767024393509
"Gene_28043",-0.0845214287896767
"Gene_28044",-0.00924855836761918
"Gene_28046",-0.0307928572995153
"Gene_28047",-0.00523114028326921
"Gene_28049",-0.130330070608625
"Gene_28052",-0.0388150555925662
"Gene_28054",-0.0796502043506031
"Gene_28058",-0.0786679863874258
"Gene_28059",-0.136147655713859
"Gene_28060",-0.0646210201232913
"Gene_28061",-0.0208202918838318
"Gene_28063",-0.067085810565287
"Gene_28065",-0.118772779781793
"Gene_28067",-0.00284117824030927
"Gene_28068",-0.0776535295518079
"Gene_28069",-0.00216680921637646
"Gene_28070",-0.0546069671902361
"Gene_28071",-0.0419248105070338
"Gene_28072",-0.0857888329904322
"Gene_28074",-0.00381916251755587
"Gene_28075",-0.0258029424099497
"Gene_28077",-0.0757395144049235
"Gene_28078",-0.0936880865768606
"Gene_28080",-0.00965849872135705
"Gene_28082",-0.0990851731983113
"Gene_28083",-0.0188817014219436
"Gene_28084",-0.0072418128892533
"Gene_28085",-0.0504196750423183
"Gene_28086",-0.00143626047490963
"Gene_28087",-0.139949575222309
"Gene_28089",-0.0167014617809969
"Gene_28090",-0.108948897890758
"Gene_28091",-0.0157164407171981
"Gene_28092",-0.0162368307063416
"Gene_28094",-0.130924571621008
"Gene_28095",-0.0344915385222841
"Gene_28096",-0.0550865720698437
"Gene_28097",-0.0275930670962983
"Gene_28098",-0.0932199640754989
"Gene_28099",-0.0946725994902442
"Gene_28100",-0.0213756779558119
"Gene_28101",-0.0509578129247701
"Gene_28104",-0.0208903661592306
"Gene_28105",-0.0167621684220189
"Gene_28107",-0.00760051254779004
"Gene_28108",-0.0687256321933196
"Gene_28111",-0.0748333293493908
"Gene_28112",-3.34114051634415e-05
"Gene_28114",-0.104335817113931
"Gene_28116",-0.0488625365269857
"Gene_28117",-0.0392953673572003
"Gene_28121",-0.024574348277199
"Gene_28122",-0.0574246961784763
"Gene_28123",-0.0606532304341791
"Gene_28127",-0.026114456950038
"Gene_28128",-0.0617842646894506
"Gene_28129",-0.201578313453086
"Gene_28130",-0.0221884681413762
"Gene_28132",-0.0412179321432751
"Gene_28133",-0.0778174173184127
"Gene_28134",-0.0787203746755494
"Gene_28135",-0.0618586942167019
"Gene_28136",-0.0759484220063182
"Gene_28137",-0.0255241160894548
"Gene_28138",-0.00259371914245099
"Gene_28139",-0.103749613056673
"Gene_28140",-0.021542587987248
"Gene_28143",-0.0655192008681347
"Gene_28144",-0.0581838975543949
"Gene_28145",-0.076986178207366
"Gene_28146",-0.0217179420740967
"Gene_28149",-0.0588941459139596
"Gene_28150",-0.09925532182291
"Gene_28152",-0.00623367864890678
"Gene_28153",-0.0213596155782838
"Gene_28156",-0.0611581806617658
"Gene_28158",-0.033572543057212
"Gene_28160",-0.0556256542739892
"Gene_28161",-0.0294966658592788
"Gene_28164",-0.0990217824453277
"Gene_28165",-0.0392543402562797
"Gene_28167",-0.024842703052864
"Gene_28168",-0.0552786080028524
"Gene_28169",-0.0902304501378288
"Gene_28172",-0.0246225400263986
"Gene_28173",-0.00169877554452125
"Gene_28174",-0.0921065723331815
"Gene_28176",-0.0526559809420348
"Gene_28177",-0.0372090323353125
"Gene_28178",-0.0208042680718878
"Gene_28179",-0.0995715553113521
"Gene_28181",-0.0953888454410214
"Gene_28182",-0.0686722496330976
"Gene_28184",-0.0513879746968517
"Gene_28185",-0.0331892654774206
"Gene_28187",-0.112793881303773
"Gene_28189",-0.0783123271827657
"Gene_28190",-0.000566496275377748
"Gene_28191",-0.0214624047203524
"Gene_28193",-0.0132571792191034
"Gene_28194",-0.0577527955179145
"Gene_28195",-0.0687376552007724
"Gene_28197",-0.0385465666574905
"Gene_28198",-0.0397610417422789
"Gene_28200",-0.0910929110345773
"Gene_28201",-0.069335862089567
"Gene_28203",-0.0126126631265402
"Gene_28204",-0.0889604414018197
"Gene_28205",-0.0320615311838734
"Gene_28206",-0.0083571010113106
"Gene_28207",-0.104256559041146
"Gene_28208",-0.00398568736741156
"Gene_28209",-0.0857819080454125
"Gene_28210",-0.0713401628585117
"Gene_28211",-0.100777071933988
"Gene_28213",-0.0376048118212693
"Gene_28214",-0.0267443180570606
"Gene_28215",-0.0216578950673241
"Gene_28216",-0.00097542319527788
"Gene_28217",-0.0349112604489332
"Gene_28218",-0.179475472759916
"Gene_28220",-0.0138933902522882
"Gene_28221",-0.00325994050951417
"Gene_28222",-0.0464343366813265
"Gene_28225",-0.0421878804493026
"Gene_28226",-0.0585901215949245
"Gene_28227",-0.124811470971414
"Gene_28229",-0.0109601060772104
"Gene_28230",-0.083818573224598
"Gene_28231",-0.0976309168006675
"Gene_28233",-0.0358824392068797
"Gene_28234",-0.0958759476721891
"Gene_28235",-0.211263801346106
"Gene_28236",-0.0616548465403564
"Gene_28237",-0.0377778075525437
"Gene_28239",-0.0399686874099259
"Gene_28240",-0.128755752655886
"Gene_28242",-0.0268293538922624
"Gene_28243",-0.0474160130000176
"Gene_28245",-0.038173920257659
"Gene_28246",-0.0383527376594399
"Gene_28248",-0.0578122772406351
"Gene_28249",-0.101239220848378
"Gene_28250",-0.0757272941086673
"Gene_28251",-0.132999311616051
"Gene_28253",-0.00884765516308539
"Gene_28254",-0.0448400626888188
"Gene_28255",-0.0149616078234103
"Gene_28256",-0.195725515440582
"Gene_28259",-0.0160659474944285
"Gene_28260",-0.0126144329659907
"Gene_28261",-0.0326751843517741
"Gene_28262",-0.053280666540811
"Gene_28265",-0.0837384976513293
"Gene_28266",-0.141959875238102
"Gene_28268",-0.0056323059993284
"Gene_28269",-0.101114000401263
"Gene_28270",-0.0591428921988881
"Gene_28271",-0.008425053411937
"Gene_28272",-0.0305769005070857
"Gene_28273",-0.0574096936564685
"Gene_28274",-0.0828941885362244
"Gene_28276",-0.155153239123308
"Gene_28277",-0.0368178329630515
"Gene_28278",-0.0032744535144853
"Gene_28281",-0.090005613943545
"Gene_28283",-0.0778093919701717
"Gene_28284",-0.0785495168240291
"Gene_28285",-0.0621498047753439
"Gene_28286",-0.168163508611667
"Gene_28287",-0.0147457005232625
"Gene_28290",-0.0958832090053363
"Gene_28292",-0.104574237779193
"Gene_28293",-0.0261784760024888
"Gene_28295",-0.145682984154127
"Gene_28296",-0.0522596281465346
"Gene_28297",-0.0111710013942612
"Gene_28298",-0.0481793487378668
"Gene_28301",-0.0565008051570337
"Gene_28302",-0.0798540909020837
"Gene_28303",-0.116802119188142
"Gene_28304",-0.108299653820314
"Gene_28306",-0.0378157832026997
"Gene_28307",-0.142277874920179
"Gene_28310",-0.0734055896175931
"Gene_28311",-0.0548277184877883
"Gene_28312",-0.0428200748865648
"Gene_28313",-0.0198141612811651
"Gene_28314",-0.0637503905091052
"Gene_28315",-0.0527057107488451
"Gene_28318",-0.0294282786910598
"Gene_28319",-0.031949738635396
"Gene_28320",-0.0517077742156822
"Gene_28322",-0.0356244795363434
"Gene_28323",-0.000950196046977325
"Gene_28326",-0.0247264153028603
"Gene_28329",-0.0673442734794176
"Gene_28331",-0.120761201686378
"Gene_28332",-0.0457997605642171
"Gene_28333",-0.00461891902090139
"Gene_28335",-0.0247494832145132
"Gene_28337",-0.00377810285726943
"Gene_28338",-0.0142857011205382
"Gene_28339",-0.051923198104705
"Gene_28343",-0.0620914471616802
"Gene_28345",-0.0397351521049791
"Gene_28346",-0.0121839152352661
"Gene_28347",-0.031846362660704
"Gene_28348",-0.00527981503453701
"Gene_28349",-0.00322328605116873
"Gene_28350",-0.0905240111359307
"Gene_28353",-0.0281365602247696
"Gene_28354",-0.00472961402448258
"Gene_28355",-0.0370744321464147
"Gene_28358",-0.0489341626442044
"Gene_28359",-0.046115780095656
"Gene_28360",-0.0154741967387868
"Gene_28361",-0.0733760458733634
"Gene_28364",-0.0598057340559119
"Gene_28365",-0.0067585626775144
"Gene_28366",-0.0765500341299035
"Gene_28367",-0.0777895330386977
"Gene_28368",-0.0070142378189928
"Gene_28369",-0.0464726103511013
"Gene_28370",-0.0224123568280539
"Gene_28371",-0.0199427322141705
"Gene_28372",-0.0161606342196814
"Gene_28373",-0.0327186555149708
"Gene_28374",-0.00663512757175289
"Gene_28376",-0.0878016577694365
"Gene_28379",-0.0202793277348707
"Gene_28381",-0.0490263625944896
"Gene_28382",-0.0116253710316245
"Gene_28383",-0.00671025436201989
"Gene_28384",-0.0285832853113388
"Gene_28388",-0.0581769483211447
"Gene_28389",-0.0642098095161217
"Gene_28390",-0.0499366196582702
"Gene_28391",-0.101363175852536
"Gene_28393",-0.0649184410901453
"Gene_28397",-0.0107655823132315
"Gene_28398",-0.0283860056738621
"Gene_28400",-0.0770710809190676
"Gene_28401",-0.0176092321697778
"Gene_28404",-0.0190973124794125
"Gene_28405",-0.0271006217391423
"Gene_28406",-0.0278237047459688
"Gene_28407",-0.133113104114605
"Gene_28410",-0.00120119299433918
"Gene_28412",-0.0232701507234969
"Gene_28415",-0.0492054879491932
"Gene_28416",-0.0172610957908303
"Gene_28418",-0.0881039555019147
"Gene_28420",-0.0109716494409939
"Gene_28421",-0.0337223603712529
"Gene_28425",-0.0590669764861844
"Gene_28426",-0.0373517420874476
"Gene_28427",-0.0698472905062677
"Gene_28429",-0.0378067416948022
"Gene_28430",-0.0245027473824355
"Gene_28431",-0.121358271793562
"Gene_28432",-0.0382818946741939
"Gene_28434",-0.0358365406667316
"Gene_28436",-0.0585739061754937
"Gene_28439",-0.0206240949712511
"Gene_28440",-0.00155676639276292
"Gene_28443",-0.0508824132203323
"Gene_28445",-0.0412559495252687
"Gene_28446",-0.0247115674796725
"Gene_28447",-0.0664223816177723
"Gene_28448",-0.173784878268474
"Gene_28451",-0.000610839447546141
"Gene_28452",-0.0472519759078165
"Gene_28453",-0.0683409821515388
"Gene_28455",-0.0240494973792287
"Gene_28457",-0.0239734320189453
"Gene_28460",-0.0196289431866354
"Gene_28465",-0.0893598701394218
"Gene_28467",-0.0636851660728261
"Gene_28468",-0.0220571026159591
"Gene_28472",-0.0833127420316955
"Gene_28473",-0.0770557613346661
"Gene_28474",-0.0211520375043563
"Gene_28475",-0.0083409535678598
"Gene_28478",-0.0386034788380005
"Gene_28479",-0.130428269584125
"Gene_28480",-0.0532367635698914
"Gene_28484",-0.0438269296633851
"Gene_28487",-0.00324907619847625
"Gene_28488",-0.088859435747108
"Gene_28489",-0.110714713044227
"Gene_28494",-0.152156885273775
"Gene_28495",-0.035804607648187
"Gene_28497",-0.105366073355566
"Gene_28501",-0.128259507783262
"Gene_28502",-0.141071904139781
"Gene_28503",-0.0280171094775983
"Gene_28504",-0.00691680597084687
"Gene_28505",-0.0403806168420666
"Gene_28507",-0.018529975590293
"Gene_28509",-0.111760807845709
"Gene_28511",-0.0314955797046061
"Gene_28512",-0.0441781142930138
"Gene_28513",-0.00467163790388936
"Gene_28514",-0.0852468717943018
"Gene_28516",-0.0227336037044998
"Gene_28517",-0.0805564487594008
"Gene_28519",-0.0766020616929262
"Gene_28521",-0.0282547257990595
"Gene_28522",-0.0041677124359909
"Gene_28523",-0.0110913274748383
"Gene_28524",-0.0472977395944931
"Gene_28526",-0.0258462271053794
"Gene_28528",-0.0431749930508687
"Gene_28529",-0.00694218497773758
"Gene_28530",-0.087762292008712
"Gene_28531",-0.0496518049498347
"Gene_28534",-0.0169196471035025
"Gene_28536",-0.0800142532717549
"Gene_28539",-0.0342760421684432
"Gene_28540",-0.0242955227116504
"Gene_28541",-0.0347635805529505
"Gene_28542",-0.0453106268207115
"Gene_28544",-0.0382868751879437
"Gene_28545",-0.0480130495158915
"Gene_28548",-0.0167435147802451
"Gene_28549",-0.0631713492770793
"Gene_28550",-0.0457055269221631
"Gene_28552",-0.00287016349906954
"Gene_28554",-0.0793912665743415
"Gene_28555",-0.151321015806429
"Gene_28558",-0.0489235687895735
"Gene_28559",-0.0726784369932489
"Gene_28560",-0.0863500602067244
"Gene_28563",-0.028422529636067
"Gene_28565",-0.0152655501001657
"Gene_28566",-0.0460510750734802
"Gene_28567",-0.0358243804582785
"Gene_28569",-0.0326661103352062
"Gene_28570",-0.0860974357657951
"Gene_28572",-0.0463544886691545
"Gene_28575",-0.0635348035206489
"Gene_28577",-0.00237947687390117
"Gene_28580",-0.0804350822078823
"Gene_28581",-0.10130932185283
"Gene_28582",-0.0024335459324103
"Gene_28585",-0.0270480812000362
"Gene_28586",-0.0243931449647685
"Gene_28587",-0.0380151443640266
"Gene_28588",-0.0672743293633871
"Gene_28590",-0.0385199336644511
"Gene_28592",-0.129726943162646
"Gene_28600",-0.0382364247912976
"Gene_28601",-0.0733859630599745
"Gene_28602",-0.0165983789948823
"Gene_28603",-0.00345531590157488
"Gene_28605",-0.0801691377143143
"Gene_28606",-0.0613661810443595
"Gene_28607",-0.108010434435917
"Gene_28609",-0.0387453297279383
"Gene_28612",-0.0777529742827561
"Gene_28613",-0.123796791731266
"Gene_28614",-0.091937012342338
"Gene_28617",-0.0744534454555343
"Gene_28618",-0.0237792650365836
"Gene_28619",-0.0237234303932543
"Gene_28620",-0.0457028433722271
"Gene_28621",-0.0456297015864049
"Gene_28622",-0.105904757270973
"Gene_28624",-0.0259259091539903
"Gene_28626",-0.0978601655339633
"Gene_28629",-0.0231274340442935
"Gene_28630",-0.0405676740679652
"Gene_28632",-0.0603673226684243
"Gene_28634",-0.0405491552980433
"Gene_28635",-0.0661112595891633
"Gene_28636",-0.113898069089752
"Gene_28637",-0.0176809690297257
"Gene_28640",-0.0172302425254784
"Gene_28642",-0.0377659050611001
"Gene_28643",-0.124091314513201
"Gene_28644",-0.100512015296327
"Gene_28645",-0.0361542513745468
"Gene_28646",-0.00237981810964438
"Gene_28647",-0.0426942000253061
"Gene_28650",-0.0526724100725455
"Gene_28651",-0.12304258452498
"Gene_28655",-0.0369854276434762
"Gene_28656",-0.0358823273676521
"Gene_28658",-0.00347952924793082
"Gene_28659",-0.0591880769035549
"Gene_28660",-0.0743699764844155
"Gene_28661",-0.0679550085447409
"Gene_28663",-0.0466297652352159
"Gene_28664",-0.0787616002123412
"Gene_28666",-0.0614586326952034
"Gene_28667",-0.0260079589264017
"Gene_28670",-0.0293055143819512
"Gene_28671",-0.035423971279291
"Gene_28672",-0.0328760804251989
"Gene_28675",-0.0632081725082663
"Gene_28676",-0.0676843925571551
"Gene_28677",-0.0141621184273881
"Gene_28680",-0.0141520697845259
"Gene_28682",-0.0277912718724052
"Gene_28683",-0.0374922543383844
"Gene_28684",-0.0478856479097853
"Gene_28686",-0.0337822358466413
"Gene_28687",-0.0684641907769832
"Gene_28689",-0.0170014141021397
"Gene_28690",-0.0681456250359536
"Gene_28692",-0.0531924292533179
"Gene_28693",-0.0737211003802796
"Gene_28697",-0.069767308906818
"Gene_28698",-0.0174388512823791
"Gene_28699",-0.0987015093264341
"Gene_28700",-0.068335607248192
"Gene_28701",-0.00938560591099558
"Gene_28702",-0.0288161753152996
"Gene_28703",-0.0715572368191428
"Gene_28704",-0.00594141723339625
"Gene_28706",-0.0599338281098745
"Gene_28707",-0.0849362122406521
"Gene_28709",-0.0490014853407552
"Gene_28710",-0.0491220360125353
"Gene_28711",-0.0803722756634171
"Gene_28715",-0.0275256885204151
"Gene_28716",-0.075359398074323
"Gene_28717",-0.114035563061572
"Gene_28718",-0.0235828504504845
"Gene_28721",-0.00412733416658284
"Gene_28722",-0.0949561612955852
"Gene_28723",-0.112153802185671
"Gene_28725",-0.060348261562412
"Gene_28729",-0.0200018197148388
"Gene_28730",-0.0743570409315057
"Gene_28731",-0.0498228584121265
"Gene_28734",-0.0408866732023792
"Gene_28735",-0.0245583964592533
"Gene_28738",-0.0743124509101114
"Gene_28739",-0.0724040262205095
"Gene_28741",-0.0463405978084492
"Gene_28742",-0.0235794163254943
"Gene_28745",-0.0886323319529216
"Gene_28746",-0.000763593971067955
"Gene_28747",-0.0787531492231235
"Gene_28748",-0.0637881026044291
"Gene_28749",-0.0286319744031935
"Gene_28752",-0.0475255737467113
"Gene_28754",-0.0170796287158126
"Gene_28755",-0.0165246021285226
"Gene_28756",-0.0458345778367377
"Gene_28757",-0.00652521627849323
"Gene_28758",-0.0602101417242924
"Gene_28761",-0.0471270780011661
"Gene_28762",-0.101044263696309
"Gene_28764",-0.0580682099908927
"Gene_28765",-0.0155440082796607
"Gene_28767",-0.0494666796536909
"Gene_28769",-0.117149228285996
"Gene_28772",-0.00743022034637697
"Gene_28773",-0.0467610020875489
"Gene_28774",-0.0317233283908913
"Gene_28775",-0.0715712687113381
"Gene_28776",-0.104984575459004
"Gene_28781",-0.0396455490445793
"Gene_28782",-0.0450215292687939
"Gene_28784",-0.0740143834864924
"Gene_28785",-0.0169744949773016
"Gene_28787",-0.0445170677889526
"Gene_28788",-0.00788589954972796
"Gene_28789",-0.0555471380891497
"Gene_28791",-0.00162434272097256
"Gene_28792",-0.0628533394857831
"Gene_28793",-0.00239072864030554
"Gene_28795",-0.0859530928980341
"Gene_28797",-0.0273922120046155
"Gene_28798",-0.0535293050392052
"Gene_28800",-0.0618440830747082
"Gene_28801",-0.0397123347702113
"Gene_28802",-0.00446116899793125
"Gene_28803",-0.0223520911169435
"Gene_28804",-0.0200322403253197
"Gene_28807",-0.0561419881582479
"Gene_28808",-0.0657559622877208
"Gene_28810",-0.0887511380234658
"Gene_28811",-0.0658368381967787
"Gene_28812",-0.0349080962628725
"Gene_28815",-0.0441380455424527
"Gene_28816",-0.041939928782591
"Gene_28819",-0.0361656908251162
"Gene_28821",-0.043475318120771
"Gene_28822",-0.0291346453435244
"Gene_28823",-0.0381833591146314
"Gene_28824",-0.00604917143580375
"Gene_28826",-0.00843799726538119
"Gene_28828",-0.0655820598938348
"Gene_28831",-0.161831498557995
"Gene_28833",-0.0144835157344234
"Gene_28834",-0.0570295361561715
"Gene_28835",-0.00674006371996727
"Gene_28837",-0.0188671141967278
"Gene_28838",-0.11072771005116
"Gene_28840",-0.0671208815028645
"Gene_28845",-0.0312346209305203
"Gene_28846",-0.0688044841429023
"Gene_28847",-0.0173934387021499
"Gene_28850",-0.0667601720667852
"Gene_28851",-0.0124578591025379
"Gene_28853",-0.0381527395522756
"Gene_28854",-0.0215366963687624
"Gene_28856",-0.0190520472559657
"Gene_28857",-0.0273614768389043
"Gene_28861",-0.0412703784124897
"Gene_28862",-0.0686171564442497
"Gene_28864",-0.0181638112024469
"Gene_28865",-0.0130568539883305
"Gene_28866",-0.00392917303416196
"Gene_28867",-0.0834561699768956
"Gene_28868",-0.0600012480139909
"Gene_28871",-0.023593783174408
"Gene_28872",-0.129636113813533
"Gene_28876",-0.092178027395641
"Gene_28878",-0.0545838049479861
"Gene_28880",-0.087502742561492
"Gene_28881",-0.00313169671333702
"Gene_28882",-0.158829058560134
"Gene_28883",-0.0060623247721292
"Gene_28884",-0.0302229252222941
"Gene_28888",-0.0749515848429771
"Gene_28889",-0.0557219970201426
"Gene_28890",-0.0561300290717166
"Gene_28891",-0.124633252194754
"Gene_28892",-0.0315292308179629
"Gene_28894",-0.0102789454441021
"Gene_28896",-0.0911794230592657
"Gene_28897",-0.0762823766819101
"Gene_28899",-0.0187499291607534
"Gene_28900",-0.058832039938796
"Gene_28901",-0.0793761304901723
"Gene_28904",-0.0296748229376012
"Gene_28905",-0.0212321513681446
"Gene_28906",-0.101406303389174
"Gene_28908",-0.00395635370138736
"Gene_28909",-0.0897228355744102
"Gene_28910",-0.124707632969323
"Gene_28911",-0.0374998079643856
"Gene_28913",-0.127689206560925
"Gene_28916",-0.0179103284461055
"Gene_28917",-0.0313381259517542
"Gene_28918",-0.116391537298118
"Gene_28919",-0.00851624384937688
"Gene_28921",-0.0904829118963573
"Gene_28923",-0.0283926920891711
"Gene_28924",-0.0845912530021269
"Gene_28925",-0.122203105498119
"Gene_28927",-0.0217152687879842
"Gene_28928",-0.0670186394006738
"Gene_28929",-0.0155627835252421
"Gene_28931",-0.0650043418114667
"Gene_28932",-0.023598329609281
"Gene_28933",-0.0947139445931984
"Gene_28936",-0.0489486047443113
"Gene_28937",-0.0484516178242789
"Gene_28938",-0.0840787170522037
"Gene_28942",-0.0851795041397976
"Gene_28943",-0.083726868267644
"Gene_28945",-0.0414301474415053
"Gene_28946",-0.153991175810803
"Gene_28948",-0.0164509737434155
"Gene_28949",-0.083089273677011
"Gene_28951",-0.154761212962321
"Gene_28953",-0.0907997625285026
"Gene_28954",-0.00942722750653413
"Gene_28955",-0.0351658621919846
"Gene_28957",-0.0191941477533266
"Gene_28958",-0.0506611625042637
"Gene_28959",-0.160194994663994
"Gene_28960",-0.122736931110145
"Gene_28961",-0.000536640763849405
"Gene_28962",-0.00819283055149933
"Gene_28963",-0.0467037597696067
"Gene_28965",-0.0444412882320271
"Gene_28966",-0.0569864156030704
"Gene_28967",-0.0649197222984172
"Gene_28968",-0.0225046823600867
"Gene_28969",-0.149034101351907
"Gene_28971",-0.0814602728982265
"Gene_28972",-0.125361327819229
"Gene_28974",-0.0407359181576461
"Gene_28976",-0.00579666725555139
"Gene_28977",-0.0610534835217855
"Gene_28980",-0.0570127767856299
"Gene_28981",-0.0609180307024628
"Gene_28982",-0.0875771742325275
"Gene_28983",-0.00614815900523702
"Gene_28986",-0.0886715524386594
"Gene_28987",-0.0139163740806851
"Gene_28988",-0.100392024148086
"Gene_28990",-0.03230237907926
"Gene_28991",-0.0358717117403247
"Gene_28992",-0.0320356799875277
"Gene_28993",-0.0692352602426753
"Gene_28994",-0.100728896894732
"Gene_28997",-0.102749835622311
"Gene_28999",-0.0487282488205039
"Gene_29000",-0.0228495529905808
"Gene_29001",-0.0661908204520878
"Gene_29002",-0.0359535779547842
"Gene_29005",-0.0395167645327827
"Gene_29006",-0.016414293704424
"Gene_29007",-0.00919689531967949
"Gene_29008",-0.109509966276247
"Gene_29009",-0.00915978473504886
"Gene_29010",-0.0377780349238654
"Gene_29011",-0.00913661808635613
"Gene_29012",-0.00540427227250939
"Gene_29013",-0.0754890212120896
"Gene_29014",-0.0246475777013306
"Gene_29016",-0.0382586153289761
"Gene_29017",-0.0638893574921164
"Gene_29018",-0.069772683486836
"Gene_29019",-0.0268821000331885
"Gene_29023",-0.0532070207501314
"Gene_29024",-0.111888177595461
"Gene_29025",-0.031293411377407
"Gene_29028",-0.0899861426084945
"Gene_29031",-0.0458146401839357
"Gene_29032",-0.0428311251282318
"Gene_29033",-0.0752134797239647
"Gene_29035",-0.0219329836584015
"Gene_29036",-0.0584985293607532
"Gene_29038",-0.0534413661784168
"Gene_29041",-0.104755565390642
"Gene_29042",-0.0276870587698901
"Gene_29046",-0.0161925307796511
"Gene_29047",-0.019558466442239
"Gene_29050",-0.0899937455359217
"Gene_29051",-0.00436894143640387
"Gene_29053",-0.0037950594497862
"Gene_29054",-0.042684276202873
"Gene_29055",-0.0209374765020653
"Gene_29057",-0.0102445711505132
"Gene_29058",-0.0820236686732079
"Gene_29059",-0.0159375090789058
"Gene_29063",-0.0190139343870337
"Gene_29064",-0.0884949653205522
"Gene_29065",-0.0617930163368037
"Gene_29066",-0.00683741063623922
"Gene_29068",-0.0305677185273261
"Gene_29069",-0.0753348416833317
"Gene_29072",-0.0644773703118764
"Gene_29073",-0.0473311849228097
"Gene_29076",-0.0555515995146325
"Gene_29077",-0.0739140842342212
"Gene_29078",-0.0465870011060998
"Gene_29081",-0.0931090038911524
"Gene_29082",-0.0125543242413015
"Gene_29086",-0.030971394086754
"Gene_29087",-0.0745318962524411
"Gene_29090",-0.00327066701027023
"Gene_29091",-0.0346681679233347
"Gene_29095",-0.0547167697003688
"Gene_29097",-0.0120184729692361
"Gene_29098",-0.0605455018330061
"Gene_29102",-0.0390497664577674
"Gene_29103",-0.0171627187455421
"Gene_29104",-0.0395729877027451
"Gene_29105",-0.0562262716113913
"Gene_29107",-0.0541165373943868
"Gene_29108",-0.0205645788166859
"Gene_29109",-0.0625650605026595
"Gene_29111",-0.0397286833105812
"Gene_29112",-0.0130057348476567
"Gene_29113",-0.031700318824706
"Gene_29115",-0.0250619112120978
"Gene_29117",-0.0115694934399886
"Gene_29118",-0.0719011069536362
"Gene_29121",-0.067916815232778
"Gene_29122",-0.0705750944680754
"Gene_29125",-0.00253697954450116
"Gene_29126",-0.0293468519368822
"Gene_29127",-0.0410038623479272
"Gene_29129",-0.029251229842234
"Gene_29130",-0.0389100636254591
"Gene_29134",-0.0560792353943329
"Gene_29135",-0.0740509505727793
"Gene_29136",-0.0308747338728979
"Gene_29138",-0.0288531415301709
"Gene_29139",-0.0715820119649986
"Gene_29140",-0.112549274724095
"Gene_29141",-0.10828707588993
"Gene_29144",-0.0157300596203789
"Gene_29145",-0.0869936034420338
"Gene_29146",-0.063644848086915
"Gene_29148",-0.0197360106848419
"Gene_29149",-0.0569880459975849
"Gene_29150",-0.0744192952605922
"Gene_29153",-0.0397931571462102
"Gene_29154",-0.0225094271082655
"Gene_29156",-0.0131123360935734
"Gene_29157",-0.075894607393185
"Gene_29158",-0.0471510735754155
"Gene_29159",-0.0384457959296922
"Gene_29160",-0.0519693163616206
"Gene_29161",-0.0778332085602012
"Gene_29162",-0.0927628291708062
"Gene_29163",-0.0299189762081156
"Gene_29166",-0.0928030773198709
"Gene_29168",-0.0363492347004044
"Gene_29170",-0.00840998906846746
"Gene_29171",-0.0253549370485442
"Gene_29172",-0.0942913451842813
"Gene_29173",-0.0083995948859048
"Gene_29175",-0.036024483570305
"Gene_29176",-0.0883535027558331
"Gene_29178",-0.0772866177140905
"Gene_29179",-0.0721314316232751
"Gene_29180",-0.0915349279302564
"Gene_29182",-0.0243142097978177
"Gene_29183",-0.0586976318549084
"Gene_29184",-0.0906324437976567
"Gene_29185",-0.0145191734533063
"Gene_29186",-0.0552218548824817
"Gene_29187",-0.0182153117418973
"Gene_29188",-0.107343805406056
"Gene_29190",-0.012870855505096
"Gene_29191",-0.104674365968001
"Gene_29192",-0.090878115924363
"Gene_29194",-0.00233283909028303
"Gene_29195",-0.113966238386153
"Gene_29196",-0.126214481435484
"Gene_29199",-0.0948737825465216
"Gene_29200",-0.0989841786388115
"Gene_29201",-0.0487878855989652
"Gene_29203",-0.0313878072504843
"Gene_29204",-0.144160996242408
"Gene_29205",-0.0132595935375268
"Gene_29207",-0.0933565690357714
"Gene_29208",-0.105994625085856
"Gene_29209",-0.0232311033401489
"Gene_29210",-0.0901633706608966
"Gene_29211",-0.0954452938053354
"Gene_29212",-0.0710369522999352
"Gene_29215",-0.0338948846111595
"Gene_29216",-0.1363990069021
"Gene_29217",-0.0512135208322051
"Gene_29218",-0.0275572706709015
"Gene_29219",-0.0843170757265921
"Gene_29220",-0.0698487569628017
"Gene_29222",-0.100187275855341
"Gene_29224",-0.0963998888036217
"Gene_29225",-0.0657872149659307
"Gene_29228",-0.0623361218220304
"Gene_29231",-0.0228837206588133
"Gene_29232",-0.0317198762524624
"Gene_29233",-0.00629126229780441
"Gene_29236",-0.0932330399739989
"Gene_29237",-0.104823619960535
"Gene_29241",-0.0309028804435107
"Gene_29242",-0.0877189745195253
"Gene_29245",-0.0616023297331463
"Gene_29246",-0.0417647061185065
"Gene_29248",-0.0150349193010282
"Gene_29250",-0.0391627786862805
"Gene_29251",-0.059293690227058
"Gene_29254",-0.00864469065750795
"Gene_29255",-0.143447204265882
"Gene_29258",-0.0812171496349081
"Gene_29259",-0.0694875539212845
"Gene_29262",-0.0165700468445595
"Gene_29263",-0.0909097943747015
"Gene_29264",-0.00996232146177256
"Gene_29265",-0.0413567321121682
